ID,Gender,DOB,CollegeID,CollegeTier,Degree,Specialization,CollegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,Salary
595052,m,1991-03-20,1881,2,B.Tech/B.E.,electronics & telecommunications,60.99,1881,0,Maharashtra,2012,205000
670536,m,1991-01-11,10971,2,B.Tech/B.E.,computer science & engineering,66.12,10971,0,Uttar Pradesh,2013,360000
204592,f,1988-08-13,2756,1,M.Tech./M.E.,computer engineering,88,2756,0,Uttar Pradesh,2011,450000
716346,m,1990-09-05,6688,2,B.Tech/B.E.,information technology,81.8,6688,1,Tamil Nadu,2012,500000
246938,m,1988-05-30,6570,2,MCA,computer application,75.5,6570,0,Orissa,2011,640000
847006,m,1988-12-27,14532,2,MCA,computer application,81.48,14532,0,Tamil Nadu,2013,95000
348134,m,1990-12-13,3666,2,B.Tech/B.E.,information technology,73.7,3666,0,Andhra Pradesh,2012,410000
745903,m,1991-03-21,9164,2,B.Tech/B.E.,computer science & engineering,75.12,9164,1,Telangana,2013,300000
577498,m,1991-04-04,7376,2,B.Tech/B.E.,mechanical engineering,68.8,7376,0,Uttar Pradesh,2013,295000
668714,m,1990-10-11,8934,2,B.Tech/B.E.,computer science & engineering,78.9,8934,0,Haryana,2012,220000
283452,m,1988-08-14,2097,2,B.Tech/B.E.,computer engineering,81.9,2097,0,Uttar Pradesh,2011,445000
340172,m,1992-07-06,10932,2,B.Tech/B.E.,computer science & engineering,65.66,10932,0,Uttar Pradesh,2013,180000
633333,m,1991-11-11,1982,2,B.Tech/B.E.,electronics and communication engineering,72.54,1982,0,Uttar Pradesh,2013,165000
520055,f,1991-06-05,953,2,B.Tech/B.E.,computer engineering,77.8,953,1,Telangana,2012,350000
600992,m,1987-05-30,4889,2,B.Tech/B.E.,computer engineering,81.8,4889,1,Tamil Nadu,2012,240000
326089,m,1990-12-26,439,2,B.Tech/B.E.,electronics and communication engineering,77.5,439,1,Tamil Nadu,2012,395000
345996,m,1990-01-30,6659,2,B.Tech/B.E.,computer engineering,88.6,6659,1,Tamil Nadu,2012,400000
896540,m,1992-03-01,1115,2,B.Tech/B.E.,computer science & engineering,57.5,1115,1,Karnataka,2013,400000
279695,m,1990-02-10,72,2,B.Tech/B.E.,computer engineering,69.72,72,0,Uttar Pradesh,2011,400000
439791,m,1990-07-15,83,2,B.Tech/B.E.,information technology,60.08,83,0,Uttar Pradesh,2012,350000
1095056,f,1991-09-20,9404,2,B.Tech/B.E.,computer science & engineering,60,9404,0,Haryana,2013,140000
604995,f,1990-05-05,272,2,B.Tech/B.E.,computer science & engineering,77.22,272,0,Punjab,2013,300000
114636,m,1988-02-04,3971,2,B.Tech/B.E.,computer engineering,71.54,3971,1,Kerala,2010,560000
676000,m,1991-07-31,2795,1,B.Tech/B.E.,computer engineering,74.1,2795,0,Madhya Pradesh,2013,335000
340877,f,1991-09-14,12,2,B.Tech/B.E.,information technology,78,12,1,Delhi,2012,470000
662921,m,1990-02-12,9072,2,B.Tech/B.E.,electronics and electrical engineering,78,9072,0,Orissa,2013,325000
295111,m,1990-01-31,6182,2,B.Tech/B.E.,electronics & telecommunications,55.45,6182,0,Maharashtra,2011,265000
595896,m,1992-10-03,44,2,B.Tech/B.E.,information technology,67.44,44,0,Uttar Pradesh,2014,120000
290605,m,1989-02-14,1129,2,B.Tech/B.E.,electronics and communication engineering,50,1129,0,Rajasthan,2011,180000
614179,m,1993-07-01,272,2,B.Tech/B.E.,mechanical engineering,70.02,272,0,Punjab,2014,180000
656354,m,1992-07-25,8888,2,B.Tech/B.E.,computer science & engineering,77,8888,0,Tamil Nadu,2013,365000
52752,m,1988-10-25,13372,2,M.Tech./M.E.,computer engineering,83.2,13372,0,Rajasthan,2013,650000
941795,m,1990-12-22,272,2,MCA,computer application,67,272,0,Punjab,2014,120000
99750,f,1988-10-31,4809,2,B.Tech/B.E.,electronics & telecommunications,65.8,4809,1,Telangana,2010,120000
223212,m,1987-06-01,3395,1,MCA,computer application,67.4,3395,0,West Bengal,2011,650000
802861,m,1992-07-30,14016,2,B.Tech/B.E.,electronics and communication engineering,78.39,14016,0,Punjab,2014,180000
425532,m,1989-05-11,75,2,B.Tech/B.E.,information technology,73.3,75,0,Uttar Pradesh,2012,300000
335000,f,1989-10-02,198,2,B.Tech/B.E.,computer engineering,79.43,198,0,Uttar Pradesh,2013,300000
815820,m,1991-09-18,44,2,B.Tech/B.E.,electronics and communication engineering,80.42,44,0,Uttar Pradesh,2014,580000
242100,m,1989-11-24,6884,2,B.Tech/B.E.,computer engineering,87.65,6884,0,West Bengal,2011,35000
919708,m,1993-01-11,7376,2,B.Tech/B.E.,information technology,76,7376,0,Uttar Pradesh,2014,340000
60259,m,1988-09-25,501,2,B.Tech/B.E.,electronics and instrumentation engineering,72,501,0,Uttar Pradesh,2010,220000
336342,m,1992-12-14,8404,2,B.Tech/B.E.,electronics and communication engineering,79,8404,0,Andhra Pradesh,2012,380000
240420,m,1990-06-30,253,2,B.Tech/B.E.,information technology,81.1,253,1,West Bengal,2011,690000
902841,m,1992-05-19,9775,2,B.Tech/B.E.,computer science & engineering,71,9775,1,Telangana,2014,430000
543804,f,1991-03-17,55,2,B.Tech/B.E.,computer engineering,76.32,55,0,Uttar Pradesh,2013,930000
114346,m,1986-11-20,1310,2,MCA,computer application,63,1310,0,Kerala,2010,120000
957046,f,1993-08-14,7627,2,B.Tech/B.E.,information technology,69.7,7627,0,Uttar Pradesh,2014,340000
1073062,m,1991-08-09,5653,2,B.Tech/B.E.,information technology,73.6,5653,0,Uttar Pradesh,2013,145000
640916,m,1992-11-24,1585,2,B.Tech/B.E.,computer engineering,73,1585,0,Madhya Pradesh,2013,500000
652780,m,1992-05-18,9557,2,B.Tech/B.E.,electronics and communication engineering,73.75,9557,1,Telangana,2013,220000
1122862,m,1990-12-27,485,2,B.Tech/B.E.,computer science & engineering,74.15,485,0,Uttar Pradesh,2014,300000
631489,m,1990-08-10,16687,2,B.Tech/B.E.,information technology,66,16687,0,Madhya Pradesh,2013,120000
324782,m,1990-10-07,6609,2,B.Tech/B.E.,electronics and communication engineering,75.6,6609,1,Tamil Nadu,2012,350000
824943,f,1992-08-07,115,2,B.Tech/B.E.,computer science & engineering,91,115,0,Punjab,2014,180000
654100,m,1987-12-19,12378,2,B.Tech/B.E.,electronics & telecommunications,64.91,12378,0,Maharashtra,2013,95000
238326,m,1989-06-04,1067,2,B.Tech/B.E.,computer engineering,65.57,1067,0,Karnataka,2011,645000
868740,m,1992-05-01,8888,2,B.Tech/B.E.,mechanical engineering,8.13,8888,0,Tamil Nadu,2014,240000
956695,f,1992-10-26,15862,2,B.Tech/B.E.,electronics & telecommunications,63.58,15862,0,Maharashtra,2014,300000
30388,m,1987-12-15,64,2,B.Tech/B.E.,computer engineering,71.52,64,0,Uttar Pradesh,2010,280000
331122,f,1990-10-25,128,2,M.Tech./M.E.,computer engineering,96.7,128,0,Andhra Pradesh,2014,560000
245887,m,1989-05-04,105,2,B.Tech/B.E.,mechanical engineering,60.22,105,0,Uttar Pradesh,2011,120000
955678,m,1992-04-21,105,2,B.Tech/B.E.,computer science & engineering,66,105,0,Uttar Pradesh,2014,145000
327257,m,1990-10-11,6196,2,B.Tech/B.E.,information technology,66,6196,0,Maharashtra,2012,655000
336937,m,1990-08-24,3076,2,B.Tech/B.E.,mechatronics,75,3076,0,Tamil Nadu,2012,100000
343471,f,1991-01-14,11368,2,B.Tech/B.E.,electronics and communication engineering,68.6,11368,0,Uttar Pradesh,2012,350000
927772,m,1992-10-03,1937,2,B.Tech/B.E.,information science engineering,58,1937,0,Karnataka,2014,300000
822977,m,1992-10-27,272,2,B.Tech/B.E.,mechanical engineering,72,272,0,Punjab,2014,180000
872404,m,1991-10-06,347,2,B.Tech/B.E.,information technology,76,347,0,Uttar Pradesh,2014,180000
480210,m,1990-09-17,2253,2,B.Tech/B.E.,information technology,72,2253,0,Orissa,2012,425000
225140,m,1989-01-01,11662,2,B.Tech/B.E.,computer engineering,64.09,11662,1,Rajasthan,2011,320000
328621,m,1990-07-30,1866,2,B.Tech/B.E.,computer engineering,77.89,1866,1,Karnataka,2012,430000
794191,m,1992-10-20,8350,2,B.Tech/B.E.,computer science & engineering,69,8350,0,Uttar Pradesh,2014,240000
660938,f,1992-07-12,11473,2,B.Tech/B.E.,computer science & engineering,78.5,11473,1,Tamil Nadu,2013,100000
1161589,m,1993-07-27,66,2,B.Tech/B.E.,mechanical engineering,61.42,66,0,Uttar Pradesh,2014,420000
911856,m,1991-06-10,51,2,B.Tech/B.E.,information technology,67.84,51,0,Uttar Pradesh,2014,315000
1274522,m,1992-03-31,1139,2,B.Tech/B.E.,information technology,66,1139,0,Chhattisgarh,2014,325000
192918,m,1988-09-15,893,2,B.Tech/B.E.,computer engineering,68.95,893,0,Uttar Pradesh,2011,645000
971540,f,1993-04-25,540,2,B.Tech/B.E.,biotechnology,79,540,1,Tamil Nadu,2014,105000
360290,f,1990-08-08,11425,2,B.Tech/B.E.,information technology,72.22,11425,1,Karnataka,2012,400000
604570,m,1992-09-12,272,2,B.Tech/B.E.,electronics and communication engineering,60.12,272,0,Punjab,2013,180000
308247,m,1989-10-03,350,2,B.Tech/B.E.,information technology,64.7,350,0,Uttar Pradesh,2012,300000
224873,m,1990-03-15,5086,2,B.Tech/B.E.,electronics and communication engineering,75.37,5086,0,Karnataka,2012,450000
1202809,f,1992-06-03,9141,2,B.Tech/B.E.,information technology,70,9141,1,Telangana,2014,200000
812597,m,1990-12-26,6575,2,B.Tech/B.E.,electronics and communication engineering,69.48,6575,1,Karnataka,2013,910000
530441,m,1989-01-14,11759,2,B.Tech/B.E.,information technology,62,11759,0,Uttarakhand,2013,360000
326612,m,1990-09-15,3879,2,B.Tech/B.E.,computer engineering,73.12,3879,0,Madhya Pradesh,2012,160000
1154140,f,1992-05-16,11877,2,B.Tech/B.E.,electronics and communication engineering,68,11877,0,Andhra Pradesh,2013,100000
1261348,m,1991-05-08,1995,2,B.Tech/B.E.,information technology,57.25,1995,1,Maharashtra,2014,250000
604529,m,1990-07-25,49,1,B.Tech/B.E.,electronics and communication engineering,71.14,49,0,Uttar Pradesh,2012,450000
1039663,f,1990-12-08,7500,2,B.Tech/B.E.,information technology,75,7500,0,Tamil Nadu,2013,300000
530381,m,1991-08-22,11759,2,B.Tech/B.E.,electronics and communication engineering,85.1,11759,0,Uttarakhand,2013,370000
836781,m,1989-11-26,11583,2,B.Tech/B.E.,electronics and communication engineering,65,11583,0,Maharashtra,2012,310000
995603,m,1990-09-14,16151,2,B.Tech/B.E.,electronics and communication engineering,72.24,16151,0,Andhra Pradesh,2013,240000
1152409,f,1991-06-22,2177,1,B.Tech/B.E.,information technology,67.6,2177,0,Rajasthan,2013,180000
329402,f,1991-05-18,11656,2,B.Tech/B.E.,computer engineering,71.02,11656,0,Andhra Pradesh,2012,265000
599393,m,1991-11-06,830,2,B.Tech/B.E.,information technology,76.6,830,1,Tamil Nadu,2013,350000
967009,m,1991-10-15,903,2,B.Tech/B.E.,mechanical engineering,73.3,903,0,Uttar Pradesh,2014,280000
284534,m,1989-05-10,3649,2,B.Tech/B.E.,computer engineering,71.48,3649,1,Karnataka,2011,210000
296790,m,1988-05-07,1920,2,B.Tech/B.E.,computer engineering,63,1920,0,Uttar Pradesh,2011,230000
604361,m,1989-12-28,6920,1,B.Tech/B.E.,information technology,70.83,6920,1,Delhi,2013,350000
1259599,m,1993-07-30,11659,2,B.Tech/B.E.,computer science & engineering,76,11659,1,Tamil Nadu,2014,100000
262440,m,1988-02-07,8637,1,B.Tech/B.E.,computer engineering,81.8,8637,0,Jammu and Kashmir,2011,460000
295554,m,1989-06-12,127,2,B.Tech/B.E.,information technology,63,127,0,Maharashtra,2011,450000
644914,f,1993-06-05,6835,2,B.Tech/B.E.,mechanical engineering,73.5,6835,0,Uttar Pradesh,2013,250000
1245332,m,1991-08-15,51,2,MCA,computer application,70,51,0,Uttar Pradesh,2015,160000
792999,f,1991-02-09,7376,2,B.Tech/B.E.,electronics and electrical engineering,67.6,7376,0,Uttar Pradesh,2013,180000
308245,m,1990-05-01,350,2,B.Tech/B.E.,information technology,69.88,350,0,Uttar Pradesh,2012,350000
230785,f,1990-09-09,974,2,B.Tech/B.E.,computer engineering,66.67,974,0,Maharashtra,2011,250000
914135,m,1992-01-25,51,2,B.Tech/B.E.,electronics and electrical engineering,73.33,51,0,Uttar Pradesh,2014,310000
1072371,m,1991-06-03,11025,2,B.Tech/B.E.,computer science & engineering,73,11025,0,Uttar Pradesh,2013,240000
822635,m,1991-03-04,272,2,B.Tech/B.E.,mechanical engineering,82,272,0,Punjab,2014,200000
625984,f,1991-12-03,5690,2,B.Tech/B.E.,computer engineering,71.2,5690,0,Uttar Pradesh,2013,210000
536517,f,1990-01-17,4501,2,B.Tech/B.E.,information technology,63,4501,0,Uttar Pradesh,2012,350000
344387,m,1988-08-22,48,1,B.Tech/B.E.,computer science & engineering,73.12,48,1,Delhi,2012,300000
1218578,f,1991-03-02,11942,2,B.Tech/B.E.,electronics and communication engineering,65.35,11942,0,Uttar Pradesh,2014,145000
257095,m,1981-05-06,3492,2,MCA,computer application,71.7,3492,0,Tamil Nadu,2010,110000
758478,m,1991-07-02,12022,2,B.Tech/B.E.,computer science & engineering,61,12022,0,Uttarakhand,2013,300000
34238,m,1986-02-09,285,1,B.Tech/B.E.,mechanical engineering,73.4,285,0,Punjab,2010,570000
505974,f,1991-03-14,165,2,B.Tech/B.E.,computer engineering,76.18,165,1,Rajasthan,2012,300000
374948,f,1990-09-08,9774,2,B.Tech/B.E.,electronics and electrical engineering,80.7,9774,1,Telangana,2012,205000
1297773,m,1990-03-14,6982,2,B.Tech/B.E.,electronics and communication engineering,80.2,6982,1,Karnataka,2014,325000
121780,f,1989-05-18,1294,2,B.Tech/B.E.,electronics and communication engineering,77.14,1294,0,Tamil Nadu,2010,75000
355888,m,1991-07-03,9786,2,B.Tech/B.E.,computer engineering,70,9786,0,Orissa,2012,320000
189790,m,1989-10-18,44,2,B.Tech/B.E.,information technology,72.56,44,0,Uttar Pradesh,2011,395000
629628,f,1992-02-14,526,2,B.Tech/B.E.,electronics and electrical engineering,89,526,0,Tamil Nadu,2013,305000
1230413,m,1994-02-12,429,2,B.Tech/B.E.,computer science & engineering,76,429,0,Uttar Pradesh,2014,220000
895667,f,1992-08-31,849,1,B.Tech/B.E.,computer science & engineering,83,849,0,Uttar Pradesh,2014,655000
212005,m,1989-01-24,5690,2,B.Tech/B.E.,information technology,68,5690,0,Uttar Pradesh,2011,270000
1264544,m,1991-11-11,15745,2,B.Tech/B.E.,computer science & engineering,72,15745,1,Telangana,2013,120000
864904,m,1991-04-11,8072,2,B.Tech/B.E.,information technology,74.3,8072,0,Tamil Nadu,2012,215000
439109,m,1990-09-25,3081,2,B.Tech/B.E.,electronics & telecommunications,77.6,3081,0,Orissa,2012,400000
1219117,m,1990-06-12,11154,2,B.Tech/B.E.,electrical engineering,78,11154,1,West Bengal,2013,335000
299309,f,1989-07-10,5230,2,B.Tech/B.E.,information technology,58.79,5230,0,Maharashtra,2011,160000
262821,m,1989-01-29,11025,2,B.Tech/B.E.,computer engineering,78.7,11025,0,Uttar Pradesh,2011,150000
713751,f,1991-11-12,75,2,B.Tech/B.E.,computer science & engineering,76.56,75,0,Uttar Pradesh,2017,100000
914228,f,1992-01-12,14351,2,B.Tech/B.E.,electronics and communication engineering,82,14351,0,Punjab,2014,145000
337754,m,1989-04-29,3076,2,MCA,computer application,68,3076,0,Tamil Nadu,2012,385000
1035826,m,1990-04-07,13147,2,B.Tech/B.E.,computer science & engineering,74.64,13147,0,Uttar Pradesh,2014,75000
1053501,m,1992-05-20,6271,2,B.Tech/B.E.,information technology,76,6271,0,Uttarakhand,2013,400000
852633,m,1992-06-06,11651,2,B.Tech/B.E.,information technology,72.3,11651,0,Maharashtra,2014,330000
58940,m,1988-12-10,44,2,B.Tech/B.E.,computer engineering,66.13,44,0,Uttar Pradesh,2010,450000
45579,m,1988-11-02,424,2,B.Tech/B.E.,computer engineering,77,424,0,Tamil Nadu,2010,550000
563023,m,1990-08-30,10176,2,B.Tech/B.E.,information technology,80.3,10176,0,Haryana,2012,480000
614839,m,1992-10-28,272,2,B.Tech/B.E.,electronics and communication engineering,73,272,0,Punjab,2014,220000
1128347,m,1992-01-13,1872,2,B.Tech/B.E.,information science engineering,61.49,1872,0,Karnataka,2013,335000
980748,m,1992-02-25,7557,2,B.Tech/B.E.,computer science & engineering,71,7557,1,Delhi,2014,325000
1142382,f,1991-12-23,1213,2,B.Tech/B.E.,computer science & engineering,75.5,1213,0,Madhya Pradesh,2014,215000
281946,m,1986-08-07,4450,2,B.Tech/B.E.,electronics & instrumentation eng,62.02,4450,0,Uttar Pradesh,2011,150000
404256,f,1989-12-29,3666,2,B.Tech/B.E.,electronics and communication engineering,76.9,3666,0,Andhra Pradesh,2011,115000
308793,m,1991-02-08,5904,2,B.Tech/B.E.,computer engineering,76.6,5904,0,Uttar Pradesh,2012,360000
107796,m,1989-01-09,984,2,B.Tech/B.E.,mechanical engineering,72,984,0,Gujarat,2010,1200000
1084021,f,1991-01-04,1572,2,B.Tech/B.E.,computer science & engineering,76,1572,0,Assam,2013,300000
333394,m,1989-09-07,6434,2,B.Tech/B.E.,computer engineering,73.8,6434,0,Uttarakhand,2012,415000
820418,m,1992-09-09,11127,1,B.Tech/B.E.,information technology,77.5,11127,0,Punjab,2014,400000
50626,m,1987-05-30,5399,2,B.Tech/B.E.,information technology,80,5399,0,Bihar,2009,180000
676743,f,1991-03-29,547,2,B.Tech/B.E.,computer science & engineering,68.72,547,0,Madhya Pradesh,2013,400000
839602,m,1991-07-15,7738,2,B.Tech/B.E.,computer science & engineering,76.54,7738,0,Uttar Pradesh,2012,525000
1035913,m,1991-01-16,2570,2,B.Tech/B.E.,computer engineering,61.51,2570,0,Maharashtra,2013,110000
389425,m,1989-09-18,29,2,B.Tech/B.E.,computer engineering,71.6,29,1,Delhi,2012,380000
507132,m,1986-01-01,1995,2,B.Tech/B.E.,industrial & production engineering,58.59,1995,1,Maharashtra,2012,170000
640533,m,1992-08-29,1622,2,B.Tech/B.E.,computer engineering,70.35,1622,0,Madhya Pradesh,2013,400000
955684,m,1992-04-15,105,2,B.Tech/B.E.,electronics and communication engineering,64.8,105,0,Uttar Pradesh,2014,200000
624804,m,1989-05-19,4233,2,MCA,computer application,78,4233,0,Tamil Nadu,2013,345000
337764,m,1988-07-26,3076,2,MCA,computer application,66,3076,0,Tamil Nadu,2012,220000
64118,f,1988-05-25,2198,2,B.Tech/B.E.,computer engineering,72,2198,0,Maharashtra,2010,200000
294700,f,1989-08-15,1027,2,B.Tech/B.E.,electronics and communication engineering,80.8,1027,1,Telangana,2011,525000
785378,m,1993-12-20,11630,2,B.Tech/B.E.,information technology,70,11630,0,Uttar Pradesh,2014,170000
991636,m,1991-03-19,13344,2,B.Tech/B.E.,electronics and communication engineering,67.57,13344,0,Uttar Pradesh,2014,180000
1233201,m,1991-12-24,5818,2,B.Tech/B.E.,computer science & engineering,70,5818,0,Orissa,2014,85000
960922,m,1991-06-10,526,2,B.Tech/B.E.,electronics and electrical engineering,75,526,0,Tamil Nadu,2014,150000
287134,m,1988-07-30,3449,2,B.Tech/B.E.,computer science & engineering,73.94,3449,0,Madhya Pradesh,2011,400000
279508,m,1989-10-31,72,2,B.Tech/B.E.,information technology,69.54,72,0,Uttar Pradesh,2011,325000
533540,m,1990-11-15,1982,2,B.Tech/B.E.,computer engineering,72.34,1982,0,Uttar Pradesh,2012,360000
1064536,m,1992-07-08,1242,2,B.Tech/B.E.,information technology,75.6,1242,0,Telangana,2013,330000
1279942,m,1992-06-23,16196,2,B.Tech/B.E.,computer science & engineering,71.9,16196,0,Kerala,2014,300000
246986,f,1988-12-30,6570,2,B.Tech/B.E.,electronics and electrical engineering,78.5,6570,0,Orissa,2011,550000
334275,m,1990-08-08,1622,2,B.Tech/B.E.,information technology,76,1622,0,Madhya Pradesh,2012,420000
297452,m,1989-12-15,3918,2,B.Tech/B.E.,information technology,66,3918,1,Karnataka,2011,60000
340628,m,1989-04-05,14169,2,B.Tech/B.E.,computer science & engineering,67.3,14169,0,Uttar Pradesh,2012,300000
635283,m,1990-03-24,4053,2,MCA,computer application,74.33,4053,0,Maharashtra,2013,180000
334988,f,1992-03-09,9035,2,B.Tech/B.E.,computer science & engineering,75.5,9035,0,Uttar Pradesh,2013,325000
947956,m,1989-11-09,12834,2,B.Tech/B.E.,computer engineering,58.1,12834,0,Gujarat,2014,180000
1251363,m,1992-02-25,8946,2,B.Tech/B.E.,information technology,75,8946,1,Telangana,2014,340000
337919,f,1991-01-07,3076,2,B.Tech/B.E.,electronics and instrumentation engineering,81,3076,0,Tamil Nadu,2012,360000
563037,m,1988-06-14,66,2,B.Tech/B.E.,electrical engineering,69.68,66,0,Uttar Pradesh,2011,110000
639820,m,1991-02-15,2812,2,B.Tech/B.E.,electronics and communication engineering,67,2812,0,Rajasthan,2013,200000
529581,m,1991-10-01,11942,2,B.Tech/B.E.,computer science & engineering,62.1,11942,0,Uttar Pradesh,2012,210000
117081,m,1989-08-23,4554,2,B.Tech/B.E.,computer engineering,78.56,4554,0,Tamil Nadu,2010,450000
1136423,m,1992-03-16,10333,2,B.Tech/B.E.,electrical engineering,71,10333,1,Karnataka,2014,400000
1088670,m,1990-04-28,2009,2,B.Tech/B.E.,electronics and communication engineering,83,2009,1,West Bengal,2013,265000
273690,m,1987-09-01,4023,2,B.Tech/B.E.,information technology,64.94,4023,1,Karnataka,2011,515000
40838,m,1988-02-14,400,1,B.Tech/B.E.,mechanical engineering,72,400,0,Madhya Pradesh,2010,1300000
798620,m,1991-10-28,13169,2,B.Tech/B.E.,electronics and communication engineering,87.9,13169,0,Uttar Pradesh,2015,400000
